Salesforce Account Id,Cleaned Practice Areas
0014y00002aVkZCAA0,General Practice;Wills and Trusts
0014y00002aVjuZAAS,General Practice;Workers Compensation; Construction; Personal Injury; Bankruptcy
0014y00002aVn4FAAS,Business Litigation; Criminal; Bankruptcy; General Practice; Tax; Employment; Real Estate; Family; Immigration; Personal Injury; Business Transactional
0014y00002aVfBRAA0,Civil Rights; General Practice; Government;Administrative
0014y00002aVlNBAA0,Wills and Trusts; Civil Rights;; Bankruptcy; General Practice; Other (See Details); Consumer; Workers Compensation; Business Transactional; Real Estate; Health and Elder Care; Family;Criminal; Insurance; Construction; Personal Injury; Business Litigation
0014y00002aVn4GAAS,Business Litigation; General Practice; Business Transactional; Health and Elder Care; Insurance; Bankruptcy
0014y00002aVfBSAA0,Civil Rights; Bankruptcy; General Practice; Tax; Transportation; Business Transactional; Real Estate; Environmental;Workers Compensation; Construction; Personal Injury; Business Litigation
0013000000Cc2xeAAB,Construction; Civil Rights;Personal Injury
0010e00001Jg34MAAR,Tax;  Professional Practices; Employment;Real Estate
0016000000ohOGQAA2,General Practice;Wills and Trusts
0014y00002aVlNCAA0,Wills and Trusts; Criminal; Employment;General Practice; Real Estate; Family; Health and Elder Care; Personal Injury
0014y00002aVjubAAC,Criminal; Employment;General Practice; Family; Personal Injury
0014y00002aVn4HAAS,Other (See Details); General Practice; Employment; Family; Personal Injury
0014y00002aVgU1AAK,Business Litigation; Bankruptcy; General Practice; Securities; Environmental; Business Transactional
0014y00002aViFcAAK,Business Litigation; Entertainment; General Practice; Consumer; Employment; Securities; Business Transactional; Real Estate; Family; Intellectual Property; Bankruptcy
0014y00002aVfBTAA0,Criminal; General Practice;Family; Employment
0010e00001OCuX7AAL,Real Estate;Criminal; Consumer
0016000000ohLyDAAU,Business Litigation; Bankruptcy; General Practice; Securities; Insurance; Business Transactional
0014y00002aVlNDAA0,Business Litigation; Wills and Trusts; Bankruptcy; General Practice; Real Estate; Business Transactional
0014y00002aVkZFAA0,General Practice;Family; Real Estate; Employment
0014y00002aVn4IAAS,Employment;General Practice; Family; Government; Administrative
0014y00002aVfwfAAC,Business Litigation; General Practice; Employment; Securities; Business Transactional; Real Estate; Environmental; Bankruptcy
0014y00002aVfBUAA0,General Practice;Wills and Trusts
0016000000ZaQxMAAV,Cyberspace; Entertainment; Tax; General Practice; Constitutional; Transportation; Business Transactional; Real Estate; Family; Wills and Tr; Professional Practices;Criminal; Intellectual Property; Personal Injury; Business Litigation; Medical Malpractice
0013000000Cc66dAAB,Criminal;  Family
0014y00002aVlNEAA0,Criminal; Transportation;General Practice; Real Estate; Environmental; Government; Administrative
0014y00002aVkZGAA0,Business Litigation; Bankruptcy; General Practice; Insurance; Business Transactional
0014y00002aVn4JAAS,Civil Rights; Bankruptcy; General Practice; Tax; Business Transactional; Environmental;Cyberspace; Administrative; Government; Intellectual Property; Business Litigation
0014y00002aVfwgAAC,General Practice; Transportation; Environmental;Cyberspace; Administrative; Government
0014y00002aViFeAAK,Wills and Trusts; Tax;General Practice; Real Estate; Environmental
0014y00002aVlNFAA0,General Practice; Business Transactional; Real Estate;Workers Compensation; Business Litigation; Construction; Personal Injury; Bankruptcy
0014y00002aVn4KAAS,Environmental; Business Litigation
0014y00002aVgU0AAK,Empl; Bankruptcy; General Practice; Workers Compensation; Business Transactional; Real Estate; Health and Elder Care; Environmental; Administrative;Criminal; Insurance; Government; Intellectual Property; Construction; Personal Injury; Business Litigation
0014y00002aViFfAAK,Bankruptcy; General Practice; Workers Compensation; Business Transactional; Health and Elder Care;Cyberspace; Insurance; Government; Construction; Intellectual Property; Personal Injury; Business Litigation
0014y00002aVkZIAA0,General Practice; Government;Administrative
0014y00002aVn4LAAS,Criminal;Environmental; General Practice; Real Estate
0014y00002aVfwiAAC,Business Litigation; General Practice; Constitutional; Health and Elder Care; Government; Intellectual Property; Professional Practices
0014y00002aVfBXAA0,Health and Elder Care; General Practice; Insurance;Personal Injury
0014y00002aVn4MAAS,Business Litigation; Civil Rights; Tax; General Practice; Business Transactional; Bankruptcy
0014y00002aVfwjAAC,Other (See Details); Civil Rights; Tax; General Practice; Business Transactional; Business Litigation; Bankruptcy
0014y00002aVgU3AAK,Immigration; General Practice
0014y00002aVjuhAAC,Wills and Trusts; General Practice; Business Transactional; Real Estate; Health and Elder Care;Workers Compensation; Business Litigation; Insurance; Construction; Personal Injury; Bankruptcy
0014y00002aVn4NAAS,Cyberspace; Civil Rights; Bankruptcy; General Practice; Tax; Employment; Securities; Business Transactional; Real Estate; Environmental; Government;Criminal; Intellectual Property; Personal Injury; Business Litigation
0014y00002aVfwkAAC,Business Litigation; Wills and Trusts; Bankruptcy; General Practice; Business Transactional
0016000000o4OR3AAM,Professional Practices; Business Litigation;  Insurance;Real Estate
0010e00001QRoLAAA1,Tax; General Practice;Real Estate
0010e00001NW4EvAAL,Business Litigation; Wills and Trusts; General Practice; Business Transactional; Real Estate; Insurance; Bankruptcy
0014y00002aVlNJAA0,General Practice; Business Litigation;Antitrust
0014y00002aVjuiAAC,Business Litigation; Wills and Trusts; General Practice; Business Transactional; Real Estate; Health and Elder Care; Bankruptcy
0014y00002aVfwlAAC,Business Litigation; Bankruptcy; General Practice; Real Estate; Business Transactional
0014y00002aViFjAAK,Immigration; General Practice
0014y00002aVfBaAAK,Wills and Trusts; General Practice; Real Estate;Personal Injury
0014y00002aVjujAAC,Business Litigation; Civil Rights
0014y00002aVfwmAAC,Business Litigation; General Practice; Business Transactional;Administrative
0014y00002aVgU6AAK,Business Litigation; General Practice; Employment; Health and Elder Care; Insurance
0014y00002aViFkAAK,Business Litigation; General Practice; Consumer; Business Transactional; Health and Elder Care; Insurance; Personal Injury; Bankruptcy
0014y00002aVINAAA4,Business Transactional; General Practice; Business Litigation;Bankruptcy
0014y00002aVlNLAA0,Business Litigation; Employment
0014y00002aVfwnAAC,Business Litigation; Bankruptcy; General Practice; Real Estate; Business Transactional
0014y00002aVgU7AAK,Transportation;Environmental
0014y00002aViFlAAK,Business Litigation; Civil Rights; Tax; General Practice; Employment; Securities; Transportation; Business Transactional; Real Estate; Family; Administrative; Insurance; Government; Construction; Bankruptcy
0014y00002aVlNMAA0,Other (See Details); General Practice; Bankruptcy;Personal Injury
0014y00002aVjulAAC,Bankruptcy; General Practice; Consumer; Business Transactional; Environmental; Health and Elder Care;Workers Compensation; Insurance; Construction; Personal Injury; Business Litigation
0014y00002aVfwoAAC,Business Litigation; Bankruptcy; General Practice; Securities; Business Transactional
0014y00002aVlNOAA0,Business Litigation; Wills and Trusts; Criminal; General Practice; Employment; Real Estate; Family; Construction; Personal Injury
0014y00002aVkZQAA0,Immigration; General Practice
0014y00002aVjunAAC,Business Litigation; General Practice; Employment; Real Estate; Government; Administrative; Construction; Immigration
0014y00002aVfwqAAC,General Practice; Health and Elder Care;Insurance
0014y00002aViFoAAK,General Practice;Family
0014y00002aVINFAA4,Business Litigation; General Practice; Employment; Real Estate; Family; Construction
0016000000ohOLyAAM,Employment;Personal Injury
0014y00002aVgUBAA0,Cyberspace;Environmental; Government; Real Estate
0014y00002aViFpAAK,Civil Rights; General Practice; Consumer; Constitutional; Health and Elder Care; Administrative;Cyberspace; Government; Bankruptcy; Professional Practices
0016000000pGBpYAAW,General Practice; Health and Elder Care;Wills and Trusts
0014y00002aVlNQAA0,Business Litigation; Wills and Trusts; Civil Rights; Bankruptcy; General Practice; Real Estate; Business Transactional
0014y00002aVfwsAAC,Business Litigation; Bankruptcy; General Practice; Insurance; Business Transactional
0014y00002aVgUCAA0,Transportation;Environmental; Real Estate; Securities
0016000000uY5gzAAC,Criminal;  Family
0010e00001N8A1AAAV,Wills and Trusts;Real Estate
0014y00002aVlNRAA0,Business Litigation; General Practice; Employment; Real Estate; Construction
0014y00002aVmgpAAC,General Practice; Real Estate;Wills and Trusts
0014y00002aVfwtAAC,Wills and Trusts; Civil Rights; General Practice; Employment; Business Transactional; Real Estate; Family; Professional Practices; Business Litigation;Antitrust; Construction; Personal Injury; Bankruptcy; Medical Malpractice
0013000000CbOj2AAF,Environmental;Real Estate
0016000000pGBsdAAG,Criminal;Personal Injury
0014y00002aVmgmAAC,Criminal; Transportation;General Practice; Real Estate; Environmental; Administrative
0014y00002aVfwuAAC,Entertainment; General Practice; Business Transactional; Business Litigation;Cyberspace; Government; Bankruptcy
0014y00002aVgUEAA0,Criminal; General Practice;Family; Employment
0016000000ogduaAAA,General Practice; Criminal
0014y00002aVmgnAAC,Government; General Practice; Administrative;Health and Elder Care
0013000000CbTj3AAF,Wills and Trusts; Criminal; Employment;General Practice; Real Estate; Family; Immigration; Bankruptcy
0014y00002aVfwwAAC,General Practice; Securities; Business Transactional; Business Litigation;Cyberspace; Government; Intellectual Property; Bankruptcy
0016000000ogdudAAA,General Practice; Health and Elder Care
0014y00002aVgUIAA0,Criminal; Employment;General Practice; Family; Immigration
0014y00002aVP9iAAG,Bankruptcy; General Practice; Business Litigation;Antitrust; Business Transactional
0013000000Cc00DAAR,Wills and Trusts;General Practice; Personal Injury
0016000000ogdueAAA,Business Litigation; Wills and Trusts; General Practice; Consumer; Employment; Business Transactional; Real Estate; Health and Elder Care; Family; Intellectual Property; Bankruptcy
0010e00001ODW9XAAX,Other (See Details); General Practice; Employment; Workers Compensation; Business Transactional; Real Estate; Business Litigation; Construction; Personal Injury; Bankruptcy
0014y00002aVmgsAAC,Construction; Workers Compensation; General Practice;Personal Injury
0014y00002aViAvAAK,Business Litigation; Criminal; Bankruptcy; General Practice; Employment; Family; Personal Injury; Business Transactional
0014y00002aVfwzAAC,General Practice; Criminal
0010e00001NW6GKAA1,Construction;  Business Litigation;Bankruptcy
0013000000CasFbAAJ,Environmental; Business Litigation
0016000000N2H8hAAF,Other (See Details); General Practice; Family; Government; Administrative
0016000000ogdufAAA,General Practice; Health and Elder Care;Insurance
0016000000ohOMDAA2,Business Litigation; Wills and Trusts; Civil Rights; General Practice; Employment; Transportation; Health and Elder Care; Personal Injury
0014y00002aVmgtAAC,Entertainment; Bankruptcy; General Practice; Business Transactional;Cyberspace; Government; Intellectual Property; Business Litigation
0014y00002aViAwAAK,Civil Rights; Bankruptcy; General Practice; Tax; Business Transactional; Real Estate; Health and Elder Care; Environmental;Criminal; Insurance; Intellectual Property; Business Litigation
0014y00002aVfx0AAC,Tax; General Practice; Business Transactional; Real Estate; Business Litigation;Cyberspace; Insurance; Government; Bankruptcy
0010e00001NWEJgAAP,Business Litigation; Bankruptcy; General Practice; Administrative; Business Transactional
0014y00002aVmguAAC,Civil Rights; Entertainment; Bankruptcy; General Practice; Employment; Business Transactional; Real Estate; Health and Elder Care;Workers Compensation; Insurance; Construction; Personal Injury; Business Litigation
0014y00002aVfx1AAC,Transportation; Professional Practices; General Practice; Medical Malpractice
0014y00002aVgULAA0,Business Litigation; Real Estate
0014y00002aVfx2AAC,Wills and Trusts; Civil Rights; Bankrup; Tax; General Practice; Consumer; Other (See Details); Workers Compensation; Real Estate; Environmental; Health and Elder Care;Entertainment; Government; Insurance; Construction; Administrative; Business Litigation
0016000000ohM3oAAE,Criminal; General Practice;Family; Employment
0014y00002aViAzAAK,Wills and Trusts; Criminal; Employment;General Practice; Family
0014y00002aVfx3AAC,Other (See Details); General Practice; Health and Elder Care; Insurance; Personal Injury; Business Litigation
0014y000026bw3MAAQ,Immigration;General Practice; Criminal
0016000000uxjbOAAQ,Employment;  Wills and Trusts;  Criminal;  Business Transactional;  Business Litigation;  Real Estate;Bankruptcy;  Family
0014y00002cwpU0AAI,Wills and Trusts;Bankruptcy
0014y00002aVmgyAAC,Business Litigation; Bankruptcy; General Practice; Environmental; Business Transactional
0014y00002aVgUPAA0,Business Litigation; Wills and Trusts; Bankruptcy; General Practice; Immigration; Business Transactional
0014y00002aVhlyAAC,Civil Rights; Criminal; Tax; Consumer; Employment;General Practice; Real Estate; Family; Bankruptcy
0014y00002aVmgzAAC,Business Litigation; Criminal; General Practice; Employment; Family; Health and Elder Care; Insurance; Personal Injury
0014y00002aViB2AAK,Real Estate; General Practice; Consumer;Bankruptcy
0014y00002aVgUQAA0,General Practice; Real Estate; Health and Elder Care;Wills and Trusts
0014y00002aVhlvAAC,Business Litigation; General Practice; Business Transactional; Real Estate; Insurance; Bankruptcy
0014y00002aVkiJAAS,Business Litigation; Wills and Trusts; General Practice; Business Transactional; Real Estate; Government; Administrative; Bankruptcy
0013000000CbNWrAAN,Personal Injury;Criminal
0014y00002aVmh0AAC,Bankruptcy; General Practice; Business Litigation;Antitrust; Business Transactional
0014y00002aViB3AAK,Business Litigation; Bankruptcy; General Practice; Environmental; Personal Injury; Business Transactional
0014y00002aVhlwAAC,Immigration; Criminal; General Practice
0014y00002aVkiKAAS,General Practice; Consumer; Employment; Business Transactional;Workers Compensation; Business Litigation; Construction; Personal Injury; Bankruptcy
0014y00002aVmh1AAC,General Practice; Criminal
0014y00002aViB4AAK,Business Litigation; Bankruptcy; General Practice; Employment; Real Estate; Personal Injury; Business Transactional
0014y00002aVhlxAAC,Business Litigation; General Practice; Employment; Real Estate; Health and Elder Care; Insurance; Construction
0016000000ogdy0AAA,Health and Elder Care; General Practice; Insurance;Personal Injury
0014y00002aVmh2AAC,Other (See Details); General Practice; Employment; Real Estate; Construction; Business Litigation
0014y00002aVhlzAAC,General Practice; Administrative; Health and Elder Care;Insurance
0014y00002aVkiNAAS,Government;Cyberspace; Business Litigation
0010e00001NWEJpAAP,Wills and Trusts; Business Transactional;Real Estate
0016000000ohM3vAAE,General Practice; Criminal
0014y00002aVmh4AAC,General Practice; Health and Elder Care
0014y00002gVMIUAA4,Personal Injury;Criminal
0014y00002aVmh5AAC,Business Litigation; Bankruptcy; General Practice; Employment; Immigration; Business Transactional
0014y00002aViB7AAK,Other (See Details); Business Litigation
0014y00002aVhm1AAC,Business Litigation; General Practice; Employment; Transportation; Business Transactional; Real Estate; Health and Elder Care; Family; Insurance; Bankruptcy
0014y00002aVlf0AAC,General Practice; Government;Administrative
0014y00002aVkiPAAS,Health and Elder Care; General Practice; Insurance;Personal Injury
0014y00002aVmh6AAC,Wills and Trusts; Bankruptcy; General Practice; Consumer; Workers Compensation; Business Transactional; Real Estate; Health and Elder Care; Environmental; Administrative;Criminal; Insurance; Government; Construction; Personal Injury; Business Litigation
0014y00002aViB8AAK,Other (See Details); Criminal; General Practice
0014y00002aVhm2AAC,Business Litigation; Tax; General Practice; Business Transactional; Real Estate; Insurance; Bankruptcy
0014y00002aVlf1AAC,Business Litigation; Bankruptcy; General Practice; Real Estate; Business Transactional
0016000000N2cdnAAB,Employment;  Real Estate;Criminal;  Family
0016000000ohORdAAM,Criminal;Environmental; General Practice; Real Estate
0014y00002aVmh7AAC,Business Litigation; General Practice; Employment; Transportation; Business Transactional; Real Estate; Environmental; Construction; Bankruptcy
0014y00002aViB9AAK,Business Litigation; Bankruptcy; General Practice; Employment; Health and Elder Care; Business Transactional
0014y00002aVkiRAAS,Civil Rights; General Practice; Business Litigation;Bankruptcy
0014y000026bw3lAAA,General Practice; Administrative; Business Transactional; Consumer
0016000000ogdy5AAA,Civil Rights; Bankruptcy; General Practice; Consumer; Employment; Business Transactional; Real Estate; Health and Elder Care;Workers Compensation; Administrative; Insurance; Construction; Intellectual Property; Personal Injury; Business Litigation
0014y00002aViBAAA0,Civil Rights; Tax;General Practice; Government; Administrative
0014y00002aVhm4AAC,Business Litigation; Employment
0014y00002aVlf3AAC,General Practice;Family; Employment
0014y00002aVkiSAAS,Civil Rights; General Practice;Antitrust; Intellectual Property; Business Litigation
0010e00001NW5wVAAT,Wills and Trusts; Civil Rights; Bankruptcy; General Practice; Employment; Business Transactional; Real Estate; Health and Elder Care;Workers Compensation; Administrative; Insurance; Government; Construction; Personal Injury; Business Litigation
0014y00002aViBBAA0,Criminal;General Practice; Real Estate; Environmental; Administrative
0014y00002aVkiTAAS,General Practice; Consumer;Bankruptcy
0016000000Ff8mTAAR,Civil Litigation;Administrative; Employee Benefits;Personal Injury; Civil Litigation;Criminal; Civil Trial;Employee Benefits; Criminal; Workers' Compensation/Claimant; Trial; Administrative; Personal Injury; Criminal Appellate; General Practice;General Practice;Trial;Civil Trial;Workers' Compensation/Claimant;Criminal Appellate
0014y00002aViBCAA0,Business Litigation; Wills and Trusts; Bankruptcy; General Practice; Personal Injury; Business Transactional
0014y00002aVhm7AAC,Business Litigation; Bankruptcy; General Practice; Employment; Business Transactional
0014y00002aVm6fAAC,Business Transactional; General Practice; Business Litigation;Bankruptcy
0014y00002aVmhCAAS,Wills and Trusts; Criminal; Employment;General Practice; Real Estate; Family; Immigration
0014y00002aViBEAA0,Business Litigation; Wills and Trusts; General Practice; Business Transactional; Real Estate; Health and Elder Care; Bankruptcy
0014y00002aVm6cAAC,Civil Rights; Tax; General Practice; Business Transactional; Real Estate; Business Litigation;Cyberspace; Administrative; Government; Bankruptcy
0014y00002aVkiWAAS,General Practice;Family; Employment
0016000000ladwEAAQ,Business Litigation;Bankruptcy
0016000000ohORjAAM,General Practice; Government;Administrative
0014y00002aVm6dAAC,Business Litigation; General Practice; Employment; Business Transactional; Real Estate; Construction; Bankruptcy
0014y00002aViBGAA0,Criminal; General Practice;Family; Employment
0014y00002aVhmAAAS,Immigration; General Practice
0013000000CbTJzAAN,Business Transactional;  Wills and Trusts
0014y00002aVhmBAAS,Government;Cyberspace
0014y00002aVm6gAAC,General Practice; Real Estate;Wills and Trusts
0014y00002aVkiaAAC,Business Litigation; General Practice; Government; Administrative; Intellectual Property; Personal Injury
0016000000ohOX3AAM,General Practice; Employment;Health and Elder Care; Government; Administrative
0014y00002aVhmCAAS,Business Litigation; Bankruptcy; General Practice; Employment; Environmental; Business Transactional
0014y00002aVkibAAC,Wills and Trusts;Environmental; General Practice
0014y000026bw3uAAA,Environmental; General Practice; Real Estate
0014y00002aViBJAA0,Business Litigation; Bankruptcy; General Practice; Real Estate; Business Transactional
0014y00002aVhmDAAS,General Practice;Wills and Trusts
0014y00002aVm6iAAC,General Practice;Bankruptcy
0014y00002aVkicAAC,Business Litigation; Wills and Trusts; Bankruptcy; General Practice; Business Transactional
0016000000ZbYqxAAF,Personal Injury; Administrative;  Real Estate;  Immigration;  Family
0014y00002aVg5oAAC,Business Litigation; Bankruptcy; General Practice; Real Estate; Business Transactional
0013000000CbQTlAAN,Business Litigation; Wills and Trusts; General Practice; Consumer; Employment; Business Transactional; Family; Administrative; Bankruptcy
0016000000ohNTmAAM,Business Litigation; General Practice; Employment; Business Transactional; Health and Elder Care; Insurance; Bankruptcy
0014y00002aVm6kAAC,Civil Rights; Tax; General Practice
0014y00002aVg5lAAC,Business Litigation; General Practice; Business Transactional; Health and Elder Care; Administrative; Government; Bankruptcy
0016000000ohNTnAAM,Government; General Practice;Cyberspace; Health and Elder Care
0010e00001OGbIeAAL,Personal Injury;Criminal
0014y00002aVm6mAAC,General Practice; Employment; Health and Elder Care;Wills and Trusts
0014y00002aVhmIAAS,Civil Rights; Tax; General Practice; Business Transactional;Workers Compensation; Business Litigation; Construction; Personal Injury; Bankruptcy
0014y00002aVm6nAAC,Bankruptcy; General Practice; Business Transactional; Real Estate; Health and Elder Care;Workers Compensation; Administrative; Government; Construction; Personal Injury; Business Litigation
0014y00002aVg5pAAC,Criminal;Environmental; General Practice; Real Estate
0016000000ojcQdAAI,Business Litigation; General Practice; Government; Administrative; Business Transactional
0016000000ohNTrAAM,Business Litigation; Bankruptcy; General Practice; Employment; Administrative; Business Transactional
0014y00002aVhmJAAS,Business Litigation; Civil Rights; General Practice; Employment; Business Transactional; Health and Elder Care; Insurance; Bankruptcy
0014y00002aVg5qAAC,General Practice; Consumer; Business Transactional;Workers Compensation; Business Litigation; Construction; Personal Injury; Bankruptcy
0014y00002aVm6pAAC,Tax; General Practice;Real Estate
0014y00002aVegwAAC,Business Transactional; General Practice; Business Litigation;Bankruptcy
0013200001F6grIAAR,Wills and Trusts;  Medical Malpractice;Health and Elder Care;  Real Estate; Business Transactional
0013000000CcKXZAA3,Criminal;  Family
0014y00002ckGAbAAM,Intellectual Property; Government;Cyberspace
0014y00002aVhmLAAS,Immigration; General Practice
0014y00002ckGAYAA2,General Practice; Health and Elder Care
0014y00002aVhmMAAS,Civil Rights; General Practice; Health and Elder Care;Insurance
0014y00002aVhhAAAS,Health and Elder Care; General Practice; Business Litigation;Insurance
0014y00002ckGAZAA2,General Practice; Business Transactional; Business Litigation;Cyberspace; Government; Intellectual Property; Bankruptcy
0014y00002aVhmNAAS,General Practice; Employment; Real Estate;Health and Elder Care; Family; Insurance
0014y00002aVm6sAAC,Business Litigation; Wills and Trusts; Tax; General Practice; Business Transactional; Real Estate; Bankruptcy
0014y00002ckGAaAAM,General Practice; Criminal
0014y00002ckGAdAAM,Environmental; Real Estate
0014y00002aVm6wAAC,Wills and Trusts; General Practice; Consumer;Bankruptcy
0014y00002aVld5AAC,Intellectual Property;Environmental
0016000000ohNZ6AAM,Wills and Trusts; General Practice; Consumer;Bankruptcy
0014y00002ckGAfAAM,Business Litigation; General Practice; Business Transactional; Real Estate; Insurance; Bankruptcy
0014y00002aVN5FAAW,Wills and Trusts; Bankruptcy; General Practice; Employment; Business Transactional; Real Estate; Health and Elder Care; Family; Administrative;Criminal; Construction; Business Litigation
0014y00002aVfTlAAK,Criminal; General Practice;Family; Employment
0014y00002ckGAgAAM,Business Litigation; Criminal; General Practice; Real Estate; Environmental; Government; Administrative
0014y00002aVhhHAAS,Civil Rights; Criminal; Tax;General Practice; Family
0014y00002ckGAhAAM,Business Litigation; Bankruptcy; General Practice; Real Estate; Business Transactional
0014y00002aVld9AAC,Business Litigation; Bankruptcy; General Practice; Insurance; Business Transactional
0014y00002aVm70AAC,Business Litigation; Wills and Trusts; Tax; General Practice; Business Transactional; Real Estate; Bankruptcy
0014y00002aVhhIAAS,Transportation;Environmental; Business Litigation
0014y00002ckGAiAAM,Business Litigation; Bankruptcy; General Practice; Employment; Administrative; Business Transactional
0016000000ohNZ7AAM,Business Litigation; Wills and Trusts; General Practice; Employment; Business Transactional; Real Estate; Family; Health and Elder Care; Construction; Bankruptcy
0014y00002aVhhJAAS,Other (See Details); Civil Rights; Tax; General Practice; Employment; Professional Practices; Intellectual Property; Immigration; Business Litigation; Medical Malpractice
0014y00002ckGAjAAM,Business Litigation; Employment
0014y00002aViywAAC,Business Litigation; Wills and Trusts; Criminal; General Practice; Employment; Real Estate; Family; Immigration; Personal Injury
0014y00002aVm73AAC,Business Litigation; Bankruptcy; General Practice; Environmental; Business Transactional
0013000000Cbh2UAAR,Business Litigation;  Real Estate;Bankruptcy
0014y00002aVhhKAAS,General Practice; Health and Elder Care
0014y00002ckGAkAAM,General Practice;Wills and Trusts
0014y00002aViytAAC,Criminal; Employment;General Practice; Real Estate; Family; Personal Injury
0014y00002aVm74AAC,Business Litigation; Criminal; General Practice; Employment; Health and Elder Care; Family; Insurance; Personal Injury; Bankruptcy
0014y00002aVkcbAAC,Business Litigation; Bankruptcy; General Practice; Securities; Insurance; Business Transactional
0014y00002aVhhLAAS,Business Litigation; Bankruptcy; General Practice; Insurance; Business Transactional
0014y00002aViyuAAC,Business Transactional; General Practice; Business Litigation;Bankruptcy
0014y00002aVm75AAC,Business Litigation; General Practice; Employment; Family
0016000000JGV4aAAH,Civil Rights; General Practice;Criminal; Health and Elder Care
0014y00002aVhhMAAS,Business Litigation; Criminal; General Practice; Employment; Family
0014y00002aVfTsAAK,Environmental; Real Estate
0014y00002aVkZYAA0,Business Litigation; Bankruptcy; General Practice; Environmental; Business Transactional
0014y00002aVkcfAAC,Business Litigation; Bankruptcy; General Practice; Employment; Health and Elder Care; Business Transactional
0010e00001NW5oLAAT,Other (See Details); Cyberspace; General Practice; Employment; Securities; Business Transactional; Business Litigation; Government; Bankruptcy
0014y00002aVhhNAAS,Business Litigation;Personal Injury
0014y00002aVfTtAAK,Workers Compensation; General Practice;Personal Injury
0014y00002ckGbkAAE,General Practice; Employment; Business Transactional; Health and Elder Care;Workers Compensation; Business Litigation; Insurance; Construction; Personal Injury; Bankruptcy
0014y00002aViyxAAC,Other (See Details); Cyberspace; Wills and Trusts; Bankruptcy; General Practice; Business Transactional; Real Estate; Environmental; Government; Business Litigation
0014y00002aVkcgAAC,Other (See Details); Tax; General Practice; Business Transactional; Real Estate; Business Litigation; Administrative; Government; Bankruptcy
0010e00001NTkECAA1,Wills and Trusts;  Personal Injury;  Real Estate;Criminal;  Family
0010e00001ODpHBAA1,General Practice; Health and Elder Care;Insurance
0014y00002aVhhOAAS,Other (See Details); General Practice; Workers Compensation; Real Estate; Insurance; Construction; Personal Injury; Bankruptcy
0014y00002aVfTuAAK,General Practice;Wills and Trusts
0014y00002aVkZbAAK,Business Litigation; Wills and Trusts; Bankruptcy; General Practice; Real Estate; Business Transactional
0014y00002aVkchAAC,Business Litigation; Wills and Trusts; Civil Rights; Tax; General Practice; Employment; Business Transactional; Real Estate; Bankruptcy
0014y00002aVhhPAAS,Bankruptcy; General Practice; Employment; Business Transactional; Real Estate; Environmental; Family; Administrative;Criminal; Government; Business Litigation
0014y00002aVfTvAAK,General Practice; Employment; Family;Entertainment; Intellectual Property
0014y00002aVkZcAAK,General Practice; Consumer; Business Transactional; Business Litigation;Criminal; Intellectual Property; Personal Injury; Bankruptcy
0014y00002aVldHAAS,Workers Compensation; General Practice
0014y00002aViyzAAC,General Practice; Government;Administrative
0014y00002aVhhQAAS,Business Litigation; General Practice; Securities; Medical Malpractice; Intellectual Property; Professional Practices
0014y00002aVldIAAS,Immigration; Civil Rights; General Practice; Business Litigation
0014y00002aViz0AAC,Business Litigation; Entertainment; General Practice; Employment; Business Transactional; Real Estate; Construction; Intellectual Property; Bankruptcy
0014y00002aVkcjAAC,Business Litigation; Wills and Trusts; Criminal; General Practice; Employment; Family; Government; Administrative; Personal Injury
0014y00002aVfTxAAK,Business Litigation; General Practice; Employment; Real Estate; Health and Elder Care; Family; Government; Administrative; Construction
0014y00002aVkckAAC,Business Litigation; Wills and Trusts; Bankruptcy; General Practice; Business Transactional
0014y00002aVfTyAAK,Tax; General Practice;Real Estate
0014y00002aVkZfAAK,Wills and Trusts; Tax; General Practice;Health and Elder Care; Real Estate
0014y00002aViz2AAC,Government;Cyberspace
0013000000CbmUfAAJ,Criminal;  Family
0016000000pGBieAAG,Other (See Details); Civil Rights; Business Litigation
0014y00002aVfTzAAK,Business Litigation; Bankruptcy; General Practice; Employment; Family; Business Transactional
0014y00002aViz3AAC,Government; General Practice; Administrative;Health and Elder Care
0014y00002aVkcmAAC,Civil Rights; Tax; General Practice; Employment; Business Transactional; Real Estate; Business Litigation;Cyberspace; Insurance; Government; Intellectual Property; Bankruptcy
0013000000Cc9a6AAB,Employment; Business Litigation;  Insurance;Personal Injury
0014y00002aVfU0AAK,Civil Rights; Real Estate
0016000000pGIUUAA4,Wills and Trusts;Criminal;  Family
0014y00002aVlIFAA0,Other (See Details); Criminal; General Practice; Employment; Family
0014y00002aVkZiAAK,General Practice; Real Estate;Workers Compensation; Insurance; Construction; Personal Injury; Bankruptcy
0014y00002aVkcoAAC,Immigration; General Practice
0014y00002aVg6FAAS,Tax; General Practice;Real Estate
0016000000mVnk1AAC,Business Litigation;  Intellectual Property;  Business Transactional
0014y00002aVfU2AAK,Business Transactional; General Practice; Business Litigation;Bankruptcy
0014y00002aViz7AAC,Immigration; General Practice
0014y00002ckGMDAA2,General Practice;Wills and Trusts
0014y00002aVN61AAG,Civil Rights;Personal Injury
0016000000ohNZRAA2,Environmental; Bankruptcy; Insurance
0016000000oi1YQAAY,Business Transactional;  Wills and Trusts;  Family
0010e00001ODWKNAA5,Business Litigation; Civil Rights; Bankruptcy; General Practice; Environmental; Business Transactional
